	included_in_Bacdive	Physiology_and_metabolism_oxygen_tolerance_oxygen_tolerance	Morphology_cell_morphology_gram_stain	Physiology_and_metabolism_antibiotic_resistance_is_resistant	Morphology_cell_morphology_motility
ASV2300	unknown	unknown	unknown	unknown	unknown
ASV2301	unknown	unknown	unknown	unknown	unknown
ASV2302	unknown	unknown	unknown	unknown	unknown
ASV2303	unknown	unknown	unknown	unknown	unknown
ASV2304	unknown	unknown	unknown	unknown	unknown
ASV2305	unknown	unknown	unknown	unknown	unknown
ASV2306	unknown	unknown	unknown	unknown	unknown
ASV2307	unknown	unknown	unknown	unknown	unknown
ASV2308	unknown	unknown	unknown	unknown	unknown
ASV2309	unknown	unknown	unknown	unknown	unknown
ASV2310	unknown	unknown	unknown	unknown	unknown
ASV2311	unknown	unknown	unknown	unknown	unknown
ASV2312	unknown	unknown	unknown	unknown	unknown
ASV2313	unknown	unknown	unknown	unknown	unknown
ASV2314	unknown	unknown	unknown	unknown	unknown
ASV2315	unknown	unknown	unknown	unknown	unknown
ASV2316	unknown	unknown	unknown	unknown	unknown
ASV2317	unknown	unknown	unknown	unknown	unknown
ASV2318	unknown	unknown	unknown	unknown	unknown
ASV2319	unknown	unknown	unknown	unknown	unknown
ASV2320	unknown	unknown	unknown	unknown	unknown
ASV2321	unknown	unknown	unknown	unknown	unknown
ASV2322	unknown	unknown	unknown	unknown	unknown
ASV2323	unknown	unknown	unknown	unknown	unknown
ASV2324	unknown	unknown	unknown	unknown	unknown
ASV2325	unknown	unknown	unknown	unknown	unknown
ASV2326	yes	unknown	unknown	unknown	unknown
ASV2327	unknown	unknown	unknown	unknown	unknown
ASV2328	unknown	unknown	unknown	unknown	unknown
ASV2329	unknown	unknown	unknown	unknown	unknown
ASV2330	unknown	unknown	unknown	unknown	unknown
ASV2331	unknown	unknown	unknown	unknown	unknown
ASV2332	unknown	unknown	unknown	unknown	unknown
ASV2333	unknown	unknown	unknown	unknown	unknown
ASV2334	unknown	unknown	unknown	unknown	unknown
ASV2335	unknown	unknown	unknown	unknown	unknown
ASV2336	unknown	unknown	unknown	unknown	unknown
ASV2337	unknown	unknown	unknown	unknown	unknown
ASV2338	yes	anaerobe	unknown	unknown	unknown
ASV2339	unknown	unknown	unknown	unknown	unknown
ASV2340	unknown	unknown	unknown	unknown	unknown
ASV2341	unknown	unknown	unknown	unknown	unknown
ASV2342	unknown	unknown	unknown	unknown	unknown
ASV2343	unknown	unknown	unknown	unknown	unknown
ASV2344	unknown	unknown	unknown	unknown	unknown
ASV2345	unknown	unknown	unknown	unknown	unknown
ASV2346	unknown	unknown	unknown	unknown	unknown
ASV2347	unknown	unknown	unknown	unknown	unknown
ASV2348	unknown	unknown	unknown	unknown	unknown
ASV2349	unknown	unknown	unknown	unknown	unknown
ASV2350	unknown	unknown	unknown	unknown	unknown
ASV2351	unknown	unknown	unknown	unknown	unknown
ASV2352	yes	anaerobe	unknown	unknown	unknown
ASV2353	unknown	unknown	unknown	unknown	unknown
ASV2354	unknown	unknown	unknown	unknown	unknown
ASV2355	unknown	unknown	unknown	unknown	unknown
ASV2356	unknown	unknown	unknown	unknown	unknown
ASV2357	unknown	unknown	unknown	unknown	unknown
ASV2358	yes	microaerophile	unknown	unknown	unknown
ASV2359	unknown	unknown	unknown	unknown	unknown
ASV2360	unknown	unknown	unknown	unknown	unknown
ASV2361	unknown	unknown	unknown	unknown	unknown
ASV2362	unknown	unknown	unknown	unknown	unknown
ASV2363	unknown	unknown	unknown	unknown	unknown
ASV2364	unknown	unknown	unknown	unknown	unknown
ASV2365	unknown	unknown	unknown	unknown	unknown
ASV2366	unknown	unknown	unknown	unknown	unknown
ASV2367	unknown	unknown	unknown	unknown	unknown
ASV2368	unknown	unknown	unknown	unknown	unknown
ASV2369	unknown	unknown	unknown	unknown	unknown
ASV2370	unknown	unknown	unknown	unknown	unknown
ASV2371	unknown	unknown	unknown	unknown	unknown
ASV2372	unknown	unknown	unknown	unknown	unknown
ASV2373	unknown	unknown	unknown	unknown	unknown
ASV2374	unknown	unknown	unknown	unknown	unknown
ASV2375	unknown	unknown	unknown	unknown	unknown
ASV2376	yes	anaerobe	unknown	unknown	unknown
ASV2377	unknown	unknown	unknown	unknown	unknown
ASV2378	unknown	unknown	unknown	unknown	unknown
ASV2379	unknown	unknown	unknown	unknown	unknown
ASV2380	unknown	unknown	unknown	unknown	unknown
ASV2381	unknown	unknown	unknown	unknown	unknown
ASV2382	unknown	unknown	unknown	unknown	unknown
ASV2383	unknown	unknown	unknown	unknown	unknown
ASV2384	unknown	unknown	unknown	unknown	unknown
ASV2385	unknown	unknown	unknown	unknown	unknown
ASV2386	unknown	unknown	unknown	unknown	unknown
ASV2387	unknown	unknown	unknown	unknown	unknown
ASV2388	unknown	unknown	unknown	unknown	unknown
ASV2389	unknown	unknown	unknown	unknown	unknown
ASV2390	unknown	unknown	unknown	unknown	unknown
ASV2391	unknown	unknown	unknown	unknown	unknown
ASV2392	unknown	unknown	unknown	unknown	unknown
ASV2393	unknown	unknown	unknown	unknown	unknown
ASV2394	unknown	unknown	unknown	unknown	unknown
ASV2395	unknown	unknown	unknown	unknown	unknown
ASV2396	unknown	unknown	unknown	unknown	unknown
ASV2397	unknown	unknown	unknown	unknown	unknown
ASV2398	unknown	unknown	unknown	unknown	unknown
ASV2399	unknown	unknown	unknown	unknown	unknown
ASV2400	unknown	unknown	unknown	unknown	unknown
ASV2401	unknown	unknown	unknown	unknown	unknown
ASV2402	unknown	unknown	unknown	unknown	unknown
ASV2403	unknown	unknown	unknown	unknown	unknown
ASV2404	unknown	unknown	unknown	unknown	unknown
ASV2405	unknown	unknown	unknown	unknown	unknown
ASV2406	unknown	unknown	unknown	unknown	unknown
ASV2407	unknown	unknown	unknown	unknown	unknown
ASV2408	unknown	unknown	unknown	unknown	unknown
ASV2409	unknown	unknown	unknown	unknown	unknown
ASV2410	unknown	unknown	unknown	unknown	unknown
ASV2411	yes	mixed	unknown	unknown	unknown
ASV2412	unknown	unknown	unknown	unknown	unknown
ASV2413	unknown	unknown	unknown	unknown	unknown
ASV2414	unknown	unknown	unknown	unknown	unknown
ASV2415	unknown	unknown	unknown	unknown	unknown
ASV2416	unknown	unknown	unknown	unknown	unknown
ASV2417	unknown	unknown	unknown	unknown	unknown
ASV2418	unknown	unknown	unknown	unknown	unknown
ASV2419	unknown	unknown	unknown	unknown	unknown
ASV2420	unknown	unknown	unknown	unknown	unknown
ASV2421	yes	mixed	unknown	unknown	unknown
ASV2422	unknown	unknown	unknown	unknown	unknown
ASV2423	unknown	unknown	unknown	unknown	unknown
ASV2424	unknown	unknown	unknown	unknown	unknown
ASV2425	unknown	unknown	unknown	unknown	unknown
ASV2426	unknown	unknown	unknown	unknown	unknown
ASV2427	unknown	unknown	unknown	unknown	unknown
ASV2428	unknown	unknown	unknown	unknown	unknown
ASV2429	unknown	unknown	unknown	unknown	unknown
ASV2430	unknown	unknown	unknown	unknown	unknown
ASV2431	unknown	unknown	unknown	unknown	unknown
ASV2432	unknown	unknown	unknown	unknown	unknown
ASV2433	unknown	unknown	unknown	unknown	unknown
ASV2434	unknown	unknown	unknown	unknown	unknown
ASV2435	unknown	unknown	unknown	unknown	unknown
ASV2436	unknown	unknown	unknown	unknown	unknown
ASV2437	unknown	unknown	unknown	unknown	unknown
ASV2438	unknown	unknown	unknown	unknown	unknown
ASV2439	unknown	unknown	unknown	unknown	unknown
ASV2440	unknown	unknown	unknown	unknown	unknown
ASV2441	unknown	unknown	unknown	unknown	unknown
ASV2442	unknown	unknown	unknown	unknown	unknown
ASV2443	unknown	unknown	unknown	unknown	unknown
ASV2444	unknown	unknown	unknown	unknown	unknown
ASV2445	unknown	unknown	unknown	unknown	unknown
ASV2446	unknown	unknown	unknown	unknown	unknown
ASV2447	unknown	unknown	unknown	unknown	unknown
ASV2448	unknown	unknown	unknown	unknown	unknown
ASV2449	unknown	unknown	unknown	unknown	unknown
ASV2450	unknown	unknown	unknown	unknown	unknown
ASV2451	unknown	unknown	unknown	unknown	unknown
ASV2452	yes	unknown	unknown	unknown	unknown
ASV2453	unknown	unknown	unknown	unknown	unknown
ASV2454	unknown	unknown	unknown	unknown	unknown
ASV2455	unknown	unknown	unknown	unknown	unknown
ASV2456	unknown	unknown	unknown	unknown	unknown
ASV2457	unknown	unknown	unknown	unknown	unknown
ASV2458	unknown	unknown	unknown	unknown	unknown
ASV2459	unknown	unknown	unknown	unknown	unknown
ASV2460	unknown	unknown	unknown	unknown	unknown
ASV2461	unknown	unknown	unknown	unknown	unknown
ASV2462	unknown	unknown	unknown	unknown	unknown
ASV2463	unknown	unknown	unknown	unknown	unknown
ASV2464	unknown	unknown	unknown	unknown	unknown
ASV2465	unknown	unknown	unknown	unknown	unknown
ASV2466	unknown	unknown	unknown	unknown	unknown
ASV2467	unknown	unknown	unknown	unknown	unknown
ASV2468	unknown	unknown	unknown	unknown	unknown
ASV2469	unknown	unknown	unknown	unknown	unknown
ASV2470	unknown	unknown	unknown	unknown	unknown
ASV2471	unknown	unknown	unknown	unknown	unknown
ASV2472	unknown	unknown	unknown	unknown	unknown
ASV2473	unknown	unknown	unknown	unknown	unknown
ASV2474	unknown	unknown	unknown	unknown	unknown
ASV2475	unknown	unknown	unknown	unknown	unknown
ASV2476	unknown	unknown	unknown	unknown	unknown
ASV2477	unknown	unknown	unknown	unknown	unknown
ASV2478	unknown	unknown	unknown	unknown	unknown
ASV2479	unknown	unknown	unknown	unknown	unknown
ASV2480	unknown	unknown	unknown	unknown	unknown
ASV2481	unknown	unknown	unknown	unknown	unknown
ASV2482	unknown	unknown	unknown	unknown	unknown
ASV2483	unknown	unknown	unknown	unknown	unknown
ASV2484	unknown	unknown	unknown	unknown	unknown
ASV2485	unknown	unknown	unknown	unknown	unknown
ASV2486	unknown	unknown	unknown	unknown	unknown
ASV2487	unknown	unknown	unknown	unknown	unknown
ASV2488	unknown	unknown	unknown	unknown	unknown
ASV2489	unknown	unknown	unknown	unknown	unknown
ASV2490	unknown	unknown	unknown	unknown	unknown
ASV2491	unknown	unknown	unknown	unknown	unknown
ASV2492	unknown	unknown	unknown	unknown	unknown
ASV2493	unknown	unknown	unknown	unknown	unknown
ASV2494	unknown	unknown	unknown	unknown	unknown
ASV2495	unknown	unknown	unknown	unknown	unknown
ASV2496	unknown	unknown	unknown	unknown	unknown
ASV2497	unknown	unknown	unknown	unknown	unknown
ASV2498	unknown	unknown	unknown	unknown	unknown
ASV2499	unknown	unknown	unknown	unknown	unknown
ASV2500	unknown	unknown	unknown	unknown	unknown
ASV2501	unknown	unknown	unknown	unknown	unknown
ASV2502	unknown	unknown	unknown	unknown	unknown
ASV2503	unknown	unknown	unknown	unknown	unknown
ASV2504	unknown	unknown	unknown	unknown	unknown
ASV2505	unknown	unknown	unknown	unknown	unknown
ASV2506	unknown	unknown	unknown	unknown	unknown
ASV2507	unknown	unknown	unknown	unknown	unknown
ASV2508	unknown	unknown	unknown	unknown	unknown
ASV2509	unknown	unknown	unknown	unknown	unknown
ASV2510	unknown	unknown	unknown	unknown	unknown
ASV2511	unknown	unknown	unknown	unknown	unknown
ASV2512	unknown	unknown	unknown	unknown	unknown
ASV2513	unknown	unknown	unknown	unknown	unknown
ASV2514	unknown	unknown	unknown	unknown	unknown
ASV2515	unknown	unknown	unknown	unknown	unknown
ASV2516	unknown	unknown	unknown	unknown	unknown
ASV2517	unknown	unknown	unknown	unknown	unknown
ASV2518	unknown	unknown	unknown	unknown	unknown
ASV2519	unknown	unknown	unknown	unknown	unknown
ASV2520	unknown	unknown	unknown	unknown	unknown
ASV2521	unknown	unknown	unknown	unknown	unknown
ASV2522	unknown	unknown	unknown	unknown	unknown
ASV2523	unknown	unknown	unknown	unknown	unknown
ASV2524	unknown	unknown	unknown	unknown	unknown
ASV2525	unknown	unknown	unknown	unknown	unknown
ASV2526	unknown	unknown	unknown	unknown	unknown
ASV2527	unknown	unknown	unknown	unknown	unknown
ASV2528	unknown	unknown	unknown	unknown	unknown
ASV2529	unknown	unknown	unknown	unknown	unknown
ASV2530	unknown	unknown	unknown	unknown	unknown
ASV2531	unknown	unknown	unknown	unknown	unknown
ASV2532	yes	anaerobe	unknown	unknown	unknown
ASV2533	unknown	unknown	unknown	unknown	unknown
ASV2534	unknown	unknown	unknown	unknown	unknown
ASV2535	unknown	unknown	unknown	unknown	unknown
ASV2536	unknown	unknown	unknown	unknown	unknown
ASV2537	unknown	unknown	unknown	unknown	unknown
ASV2538	unknown	unknown	unknown	unknown	unknown
ASV2539	unknown	unknown	unknown	unknown	unknown
ASV2540	unknown	unknown	unknown	unknown	unknown
ASV2541	unknown	unknown	unknown	unknown	unknown
ASV2542	unknown	unknown	unknown	unknown	unknown
ASV2543	unknown	unknown	unknown	unknown	unknown
ASV2544	unknown	unknown	unknown	unknown	unknown
ASV2545	unknown	unknown	unknown	unknown	unknown
ASV2546	unknown	unknown	unknown	unknown	unknown
ASV2547	unknown	unknown	unknown	unknown	unknown
ASV2548	unknown	unknown	unknown	unknown	unknown
ASV2549	unknown	unknown	unknown	unknown	unknown
ASV2550	unknown	unknown	unknown	unknown	unknown
ASV2551	unknown	unknown	unknown	unknown	unknown
ASV2552	unknown	unknown	unknown	unknown	unknown
ASV2553	unknown	unknown	unknown	unknown	unknown
ASV2554	unknown	unknown	unknown	unknown	unknown
ASV2555	unknown	unknown	unknown	unknown	unknown
ASV2556	unknown	unknown	unknown	unknown	unknown
ASV2557	unknown	unknown	unknown	unknown	unknown
ASV2558	unknown	unknown	unknown	unknown	unknown
ASV2559	unknown	unknown	unknown	unknown	unknown
ASV2560	unknown	unknown	unknown	unknown	unknown
ASV2561	unknown	unknown	unknown	unknown	unknown
ASV2562	unknown	unknown	unknown	unknown	unknown
ASV2563	unknown	unknown	unknown	unknown	unknown
ASV2564	unknown	unknown	unknown	unknown	unknown
ASV2565	unknown	unknown	unknown	unknown	unknown
ASV2566	unknown	unknown	unknown	unknown	unknown
ASV2567	unknown	unknown	unknown	unknown	unknown
ASV2568	unknown	unknown	unknown	unknown	unknown
ASV2569	unknown	unknown	unknown	unknown	unknown
ASV2570	unknown	unknown	unknown	unknown	unknown
ASV2571	unknown	unknown	unknown	unknown	unknown
ASV2572	unknown	unknown	unknown	unknown	unknown
ASV2573	unknown	unknown	unknown	unknown	unknown
ASV2574	yes	anaerobe	positive	unknown	no
ASV2575	unknown	unknown	unknown	unknown	unknown
ASV2576	unknown	unknown	unknown	unknown	unknown
ASV2577	unknown	unknown	unknown	unknown	unknown
ASV2578	unknown	unknown	unknown	unknown	unknown
ASV2579	unknown	unknown	unknown	unknown	unknown
ASV2580	unknown	unknown	unknown	unknown	unknown
ASV2581	unknown	unknown	unknown	unknown	unknown
ASV2582	unknown	unknown	unknown	unknown	unknown
ASV2583	unknown	unknown	unknown	unknown	unknown
ASV2584	unknown	unknown	unknown	unknown	unknown
ASV2585	unknown	unknown	unknown	unknown	unknown
ASV2586	unknown	unknown	unknown	unknown	unknown
ASV2587	unknown	unknown	unknown	unknown	unknown
ASV2588	unknown	unknown	unknown	unknown	unknown
ASV2589	unknown	unknown	unknown	unknown	unknown
ASV2590	unknown	unknown	unknown	unknown	unknown
ASV2591	unknown	unknown	unknown	unknown	unknown
ASV2592	unknown	unknown	unknown	unknown	unknown
ASV2593	unknown	unknown	unknown	unknown	unknown
ASV2594	unknown	unknown	unknown	unknown	unknown
ASV2595	unknown	unknown	unknown	unknown	unknown
ASV2596	unknown	unknown	unknown	unknown	unknown
ASV2597	unknown	unknown	unknown	unknown	unknown
ASV2598	unknown	unknown	unknown	unknown	unknown
ASV2599	unknown	unknown	unknown	unknown	unknown
ASV2600	unknown	unknown	unknown	unknown	unknown
ASV2601	unknown	unknown	unknown	unknown	unknown
ASV2602	unknown	unknown	unknown	unknown	unknown
ASV2603	unknown	unknown	unknown	unknown	unknown
ASV2604	unknown	unknown	unknown	unknown	unknown
ASV2605	unknown	unknown	unknown	unknown	unknown
ASV2606	unknown	unknown	unknown	unknown	unknown
ASV2607	unknown	unknown	unknown	unknown	unknown
ASV2608	unknown	unknown	unknown	unknown	unknown
ASV2609	unknown	unknown	unknown	unknown	unknown
ASV2610	unknown	unknown	unknown	unknown	unknown
ASV2611	unknown	unknown	unknown	unknown	unknown
ASV2612	unknown	unknown	unknown	unknown	unknown
ASV2613	unknown	unknown	unknown	unknown	unknown
ASV2614	unknown	unknown	unknown	unknown	unknown
ASV2615	unknown	unknown	unknown	unknown	unknown
ASV2616	unknown	unknown	unknown	unknown	unknown
ASV2617	unknown	unknown	unknown	unknown	unknown
ASV2618	unknown	unknown	unknown	unknown	unknown
ASV2619	unknown	unknown	unknown	unknown	unknown
ASV2620	unknown	unknown	unknown	unknown	unknown
ASV2621	unknown	unknown	unknown	unknown	unknown
ASV2622	unknown	unknown	unknown	unknown	unknown
ASV2623	unknown	unknown	unknown	unknown	unknown
ASV2624	unknown	unknown	unknown	unknown	unknown
ASV2625	unknown	unknown	unknown	unknown	unknown
ASV2626	unknown	unknown	unknown	unknown	unknown
ASV2627	unknown	unknown	unknown	unknown	unknown
ASV2628	unknown	unknown	unknown	unknown	unknown
ASV2629	unknown	unknown	unknown	unknown	unknown
ASV2630	unknown	unknown	unknown	unknown	unknown
ASV2631	unknown	unknown	unknown	unknown	unknown
ASV2632	unknown	unknown	unknown	unknown	unknown
ASV2633	unknown	unknown	unknown	unknown	unknown
ASV2634	unknown	unknown	unknown	unknown	unknown
ASV2635	unknown	unknown	unknown	unknown	unknown
ASV2636	unknown	unknown	unknown	unknown	unknown
ASV2637	unknown	unknown	unknown	unknown	unknown
ASV2638	unknown	unknown	unknown	unknown	unknown
ASV2639	unknown	unknown	unknown	unknown	unknown
ASV2640	unknown	unknown	unknown	unknown	unknown
ASV2641	unknown	unknown	unknown	unknown	unknown
ASV2642	unknown	unknown	unknown	unknown	unknown
ASV2643	unknown	unknown	unknown	unknown	unknown
ASV2644	unknown	unknown	unknown	unknown	unknown
ASV2645	yes	mixed	positive	unknown	unknown
ASV2646	unknown	unknown	unknown	unknown	unknown
ASV2647	unknown	unknown	unknown	unknown	unknown
ASV2648	unknown	unknown	unknown	unknown	unknown
ASV2649	unknown	unknown	unknown	unknown	unknown
ASV2650	unknown	unknown	unknown	unknown	unknown
ASV2651	unknown	unknown	unknown	unknown	unknown
ASV2652	unknown	unknown	unknown	unknown	unknown
ASV2653	unknown	unknown	unknown	unknown	unknown
ASV2654	unknown	unknown	unknown	unknown	unknown
ASV2655	unknown	unknown	unknown	unknown	unknown
ASV2656	unknown	unknown	unknown	unknown	unknown
ASV2657	unknown	unknown	unknown	unknown	unknown
ASV2658	unknown	unknown	unknown	unknown	unknown
ASV2659	unknown	unknown	unknown	unknown	unknown
ASV2660	unknown	unknown	unknown	unknown	unknown
ASV2661	unknown	unknown	unknown	unknown	unknown
ASV2662	unknown	unknown	unknown	unknown	unknown
ASV2663	unknown	unknown	unknown	unknown	unknown
ASV2664	unknown	unknown	unknown	unknown	unknown
ASV2665	unknown	unknown	unknown	unknown	unknown
ASV2666	unknown	unknown	unknown	unknown	unknown
ASV2667	unknown	unknown	unknown	unknown	unknown
ASV2668	unknown	unknown	unknown	unknown	unknown
ASV2669	unknown	unknown	unknown	unknown	unknown
ASV2670	yes	mixed	unknown	unknown	unknown
ASV2671	unknown	unknown	unknown	unknown	unknown
ASV2672	unknown	unknown	unknown	unknown	unknown
ASV2673	unknown	unknown	unknown	unknown	unknown
ASV2674	yes	aerobe	unknown	unknown	unknown
ASV2675	unknown	unknown	unknown	unknown	unknown
ASV2676	unknown	unknown	unknown	unknown	unknown
ASV2677	unknown	unknown	unknown	unknown	unknown
ASV2678	unknown	unknown	unknown	unknown	unknown
ASV2679	yes	mixed	unknown	unknown	unknown
ASV2680	unknown	unknown	unknown	unknown	unknown
ASV2681	unknown	unknown	unknown	unknown	unknown
ASV2682	unknown	unknown	unknown	unknown	unknown
ASV2683	unknown	unknown	unknown	unknown	unknown
ASV2684	yes	mixed	unknown	unknown	unknown
ASV2685	unknown	unknown	unknown	unknown	unknown
ASV2686	unknown	unknown	unknown	unknown	unknown
